TaxonId;Authority;Year;Genus;TaxonName;Informal;Species;Variety
NA9974M;Hustedt;1950;Navicula;Navicula lucinensis;;lucinensis;
NA769A;Reichardt;;Navicula;Navicula lundii;;lundii;
NA758A;Schimanski;1978;Navicula;Navicula maceria;;maceria;
NA140A;E.G. Jorg.;1948;Navicula;Navicula madumensis;;madumensis;
AF_4712;Lange-Bertalot;;Navicula;Navicula margalithii;;margalithii;
AF_4715;Hust.;;Navicula;Navicula margaritacea;;margaritacea;
NA142A;Hust.;1961;Navicula;Navicula medioconvexa;;medioconvexa;
NA006A;Krasske;1932;Navicula;Navicula mediocris;;mediocris;
NA006B;Hust.;;Navicula;Navicula mediocris var. atomus;;mediocris;atomus
NA159A;J.R. Carter in J.R. Carter & Watts;1981;Navicula;Navicula menda;;menda;
NA030A;Schum.;1867;Navicula;Navicula menisculus;;menisculus;
NA030BM;Grun. in Cleve & Grun.;1880;Navicula;Navicula menisculus  var. upsaliensis;;menisculus;upsaliensis
TS992;EDDI Global Training Set;2001;Navicula;Navicula menisculus (agg.);x;menisculus (agg.);
XXG966;EDDI TP Training Set;2001;Navicula;Navicula menisculus (agg.);x;menisculus (agg.);
NA030C;Grun. in Cleve & Grun.;1880;Navicula;Navicula menisculus var. upsaliensis;;menisculus;upsaliensis
NA088A;Schum.;1867;Navicula;Navicula meniscus;;meniscus;
NA042A;Grun. in Van Heurck;1880;Navicula;Navicula minima;;minima;
NA112A;Grun. in Van Heurck;1880;Navicula;Navicula minuscula;;minuscula;
XXG931;EDDI TP Training Set;2001;Navicula;Navicula minuscula (agg.);x;minuscula (agg.);
NA112D;(Grun. in Van Heurck) Lange-Beralot in Lange-Bertalot & Rumrich;1981;Navicula;Navicula minuscula var. muralis;;minuscula;muralis
NA512A;Hust.;1942;Navicula;Navicula minusculoides;;minusculoides;
NA513A;W. Sm.;1853;Navicula;Navicula minutula;;minutula;
NA123A;Hust.;1945;Navicula;Navicula modica;;modica;
NA123BM;Hustedt;1945;Navicula;Navicula modica (elliptisch);;modica (elliptisch);
NA169A;Krasske;;Navicula;Navicula molesta;;molesta;
NA124A;Hust.;;Navicula;Navicula molestiformis;;molestiformis;
AF_3710;Hust.;;Navicula;Navicula molissima;;molissima;
NA739A;Hust.;1945;Navicula;Navicula monoculata;;monoculata;
XXC998;EDDI Salinity Training Set;2001;Navicula;Navicula monoculata (agg.);x;monoculata (agg.);
AF_3709;Hust.;;Navicula;Navicula monoculata + v. omissa Lange-B.;;monoculata + v. omissa Lange-B.;
C_Navmon;J. Reed (Caspian dataset);;Navicula;Navicula monoculata var. omissa;;monoculata;omissa
AF_4716;Hust.;;Navicula;Navicula mucicola;;mucicola;
AF_3703;Hust.;;Navicula;Navicula muciculoides;;muciculoides;
AF_3706;Hust.;;Navicula;Navicula muraliformis;;muraliformis;
NA082A;Grun. in Van Heurck;1880;Navicula;Navicula muralis;;muralis;
NA025A;Kütz.;1844;Navicula;Navicula mutica;;mutica;
XXC928;EDDI Salinity Training Set;2001;Navicula;Navicula mutica (agg.);x;mutica (agg.);
NA025K;Hust.;1961;Navicula;Navicula mutica fo. intermedia;;mutica;
NA025J;(Kütz.) Cleve & Grun.;1880;Navicula;Navicula mutica var. ventricosa;;mutica;ventricosa
NA150A;Hust.;1942;Navicula;Navicula naumanii;;naumanii;
NA529A;Ehrenb.;1853;Navicula;Navicula nivalis;;nivalis;
AF_3716;Simonsen;;Navicula;Navicula nolens;;nolens;
NA759A;Bock;1970;Navicula;Navicula nolensoides;;nolensoides;
NA537A;Wallace;1960;Navicula;Navicula notha;;notha;
AF_3717;O. Müller;;Navicula;Navicula nyassensis;;nyassensis;
NA024A;(Kütz.) Kütz.;1844;Navicula;Navicula oblonga;;oblonga;
NA737A;Hustedt;1942;Navicula;Navicula obsoleta;;obsoleta;
NA125A;Hust.;1945;Navicula;Navicula omissa;;omissa;
NA109A;Hust.;1950;Navicula;Navicula opportuna;;opportuna;
NA547A;Hust.;1945;Navicula;Navicula oppugnata;;oppugnata;
NA555A;Bock;1963;Navicula;Navicula paramutica;;paramutica;
NA138A;(Kütz.) Hilse in Rabenh.;1862;Navicula;Navicula pelliculosa;;pelliculosa;
NA562E;(Ehrenb.) Kütz.;1844;Navicula;Navicula peregrina;;peregrina;
NA563A;Hust.;1950;Navicula;Navicula perhibita;;perhibita;
NA565A;Grun. in Van Heurck;1880;Navicula;Navicula perminuta;;perminuta;
AF_3721;Hust.;;Navicula;Navicula permitis;;permitis;
AF_3763;Hust.;;Navicula;Navicula perparva;;perparva;
NA036A;(Kütz.) Grun.;1860;Navicula;Navicula perpusilla;;perpusilla;
AF_3722;(Grun.) Cleve;;Navicula;Navicula perrottetii;;perrottetii;
AF_3723;Hust.;;Navicula;Navicula perventralis;;perventralis;
NA058A;Kütz.;1844;Navicula;Navicula phyllepta;;phyllepta;
NA119A;(Ehrenb.) Kütz.;1844;Navicula;Navicula placentula;;placentula;
NA119B;(A. Mayer) Hust.;1930;Navicula;Navicula placentula fo. rostrata;;placentula;
AF_3772;O. Müller;;Navicula;Navicula platycephala;;platycephala;
NA577A;Hust.;1944;Navicula;Navicula porifera;;porifera;
NA577B;(Hust.) LB;1985;Navicula;Navicula porifera var. opportuna;;porifera;opportuna
NA578A;Hust.;1945;Navicula;Navicula praeterita;;praeterita;
NA047A;Grun. in Cleve & Grun.;1880;Navicula;Navicula protracta;;protracta;
AF_3799;Hust.;;Navicula;Navicula protracta + f. elliptica;;protracta + f. elliptica;
NA744A;Lange-Bertalot;1985;Navicula;Navicula pseudoanglica;;pseudoanglica;
NA581A;Hust.;1942;Navicula;Navicula pseudobryophila;;pseudobryophila;
NA749A;Hustedt;;Navicula;Navicula pseudocrassirostris;;pseudocrassirostris;
NA584A;Hust.;1948;Navicula;Navicula pseudoexilissima;;pseudoexilissima;
NA079A;Lange-Bertalot;1980;Navicula;Navicula pseudolanceolata;;pseudolanceolata;
NA127A;Patrick;;Navicula;Navicula pseudoreinhardtii;;pseudoreinhardtii;
NA013A;Hust.;1930;Navicula;Navicula pseudoscutiformis;;pseudoscutiformis;
NA589A;Hust.;1943;Navicula;Navicula pseudotuscula;;pseudotuscula;
NA590A;Hust.;1953;Navicula;Navicula pseudoventralis;;pseudoventralis;
FSN047;NORD-CHILL;1997;Navicula;Navicula pupula;;pupula;
NA014A;Kütz.;1844;Navicula;Navicula pupula;;pupula;
PT996;EDDI Global Training Set;2001;Navicula;Navicula pupula (agg.);x;pupula (agg.);
XXC957;EDDI Salinity Training Set;2001;Navicula;Navicula pupula (agg.);x;pupula (agg.);
XXG930;EDDI TP Training Set;2001;Navicula;Navicula pupula (agg.);x;pupula (agg.);
NA014JM;Kützing;1844;Navicula;Navicula pupula (klein);;pupula (klein);
AF_3728;Kütz.;;Navicula;Navicula pupula + v.;;pupula + v.;
NA014H;(Krasske) Hust.;1930;Navicula;Navicula pupula var. aquaeducta;;pupula;aquaeducta
NA014F;Hust.;1911;Navicula;Navicula pupula var. elliptica;;pupula;elliptica
NA014D;(Krasske) Hust.;1930;Navicula;Navicula pupula var. mutata;;pupula;mutata
NA014I;(Krasske) Hust.;1930;Navicula;Navicula pupula var. pseudopupula;;pupula;pseudopupula
NA593A;Cleve;1896;Navicula;Navicula pusio;;pusio;
NA010A;Kütz.;1849;Navicula;Navicula pygmaea;;pygmaea;
NA003A;Kütz.;1844;Navicula;Navicula radiosa;;radiosa;
NA003B;(Breb. ex Kütz.) Grun. ex Van Heurck;1885;Navicula;Navicula radiosa var. tenella;;radiosa;tenella
NA773A;Lange-Bertalot;1993;Navicula;Navicula radiosafallax;;radiosafallax;
NA059D;(Aleem) Hendey;1964;Navicula;Navicula ramosissima var. mucosa;;ramosissima;mucosa
NA762A;(Lange-Bertalot)LB;1985;Navicula;Navicula recens;;recens;
NA768A;Lange-Bertalot;;Navicula;Navicula reichardtiana;;reichardtiana;
NA026A;Grun. in Van Heurck;1880;Navicula;Navicula reinhardtii;;reinhardtii;
NA008A;Kütz.;1844;Navicula;Navicula rhyncocephala var. rhyncocephala;;rhyncocephala;rhyncocephala
NA752A;Hustedt;1942;Navicula;Navicula riparia;;riparia;
NA034A;Kütz.;1844;Navicula;Navicula rostellata;;rostellata;
NA612A;A. Cleve-Euler;1953;Navicula;Navicula rotula;;rotula;
NA090A;Hust.;1945;Navicula;Navicula rotunda;;rotunda;
NA136A;Hust.;;Navicula;Navicula rupicola;;rupicola;
AF_3734;Hust.;;Navicula;Navicula ruttneri;;ruttneri;
NA035A;Grun. in Cleve & Grun.;1880;Navicula;Navicula salinarum;;salinarum;
NA614A;Hust.;1939;Navicula;Navicula salinicola;;salinicola;
XXC916;EDDI Salinity Training Set;2001;Navicula;Navicula salinicola (agg.);x;salinicola (agg.);
AF_3736;Hust.;;Navicula;Navicula scabellum;;scabellum;
NA110A;Krasske;1929;Navicula;Navicula schadei;;schadei;
AF_3793;Hust.;;Navicula;Navicula schaferi;;schaferi;
NA133A;Hust.;1937;Navicula;Navicula schassmannii;;schassmannii;
NA128A;Hust.;1930;Navicula;Navicula schoenfeldii;;schoenfeldii;
NA764A;Meister;1932;Navicula;Navicula schroeterii;;schroeterii;
NA028A;W. Sm. ex Greg.;1856;Navicula;Navicula scutelloides;;scutelloides;
AF_3770;Patrick;;Navicula;Navicula secura;;secura;
NA129A;Hust.;1937;Navicula;Navicula seminuloides;;seminuloides;
NA005A;Grun.;1860;Navicula;Navicula seminulum;;seminulum;
NA005B;Hust.;;Navicula;Navicula seminulum var. intermedia;;seminulum;intermedia
NA005C;Hust.;1950;Navicula;Navicula seminulum var. radiosa;;seminulum;radiosa
NA634A;Krasske;1929;Navicula;Navicula similis;;similis;
NA020A;Krasske;1925;Navicula;Navicula simplex;;simplex;
NA157A;Haworth;1987;Navicula;Navicula simsii;;simsii;
NA080A;Grun. in Van Heurck;1880;Navicula;Navicula slesvicensis;;slesvicensis;
NA048A;Krasske;1923;Navicula;Navicula soehrensis;;soehrensis;
AF_3774;Krasske;;Navicula;Navicula soehrensis + v. linearis;;soehrensis + v. linearis;
NA048B;Krasske;1925;Navicula;Navicula soehrensis var. capitata;;soehrensis;capitata
NA048D;(Krasske)Lange-Bertalot;1985;Navicula;Navicula soehrensis var. hassiaca;;soehrensis;hassiaca
NA639A;Krasske;1927;Navicula;Navicula soodensis;;soodensis;
NA9922;Low Tarn (EYH);1988;Navicula;Navicula sp.;x;sp.;
NA9999;;;Navicula;Navicula sp.;;sp.;
A_ZZZ981;N. Cameron (ALPE);;Navicula;Navicula sp. (fine);x;sp. (fine);
NA9905;Larach (RJF);1988;Navicula;Navicula sp. (fine);x;sp. (fine);
NA9904;SWAP Sweden (IR & NJA);1989;Navicula;Navicula sp. (Merilainen 1969: fig. 143);x;sp. (Merilainen 1969: fig. 143);
A_ZZZ998;N. Cameron (ALPE);;Navicula;Navicula sp. (small);x;sp. (small);
E_ZZZ991;J. Reed (Spain);;Navicula;Navicula sp. (small) NUG;x;sp. (small) NUG;
A_na10;JG-ALPE;;Navicula;Navicula sp1;x;sp1;
C_Navsp1;J. Reed (Caspian dataset);;Navicula;Navicula sp1;x;sp1;
E_ZZZ999;J. Reed (Spain);;Navicula;Navicula sp1;x;sp1;
FSN049;NORD-CHILL;1997;Navicula;Navicula sp1;x;sp1;
NA9852;Arresjoen (VJJ);1994;Navicula;Navicula sp1;x;sp1;
NA9963;L. Hir (SF);1986;Navicula;Navicula sp1;x;sp1;
A_ZZZ954;N. Cameron (ALPE);;Navicula;Navicula sp1 (Chuna);x;sp1 (Chuna);
S_ZZZ998;VJJ (Svalbard);;Navicula;Navicula sp1 (SBAC);x;sp1 (SBAC);
A_ZZZ944;N. Cameron (ALPE);;Navicula;Navicula sp1 (Stavsvatn);x;sp1 (Stavsvatn);
A_na22;JG-ALPE;;Navicula;Navicula sp2;x;sp2;
E_ZZZ998;J. Reed (Spain);;Navicula;Navicula sp2;x;sp2;
FSN050;NORD-CHILL;1997;Navicula;Navicula sp2;x;sp2;
NA9962;L. Hir (SF);1986;Navicula;Navicula sp2;x;sp2;
A_ZZZ947;NGC;;Navicula;Navicula sp2 (Milchsee);x;sp2 (Milchsee);
S_ZZZ993;VJJ (Svalbard);;Navicula;Navicula sp2 (SBAG);x;sp2 (SBAG);
NA9958;PIRLA;1985;Navicula;Navicula sp24 ([PIRLA);x;sp24 ([PIRLA);
NA9925;PIRLA;;Navicula;Navicula sp25 (PIRLA);x;sp25 (PIRLA);
E_ZZZ997;J. Reed (Spain);;Navicula;Navicula sp3 (indet central areas);x;sp3 (indet central areas);
S_ZZZ989;VJJ (Svalbard);;Navicula;Navicula sp3 (SBAH 17L);x;sp3 (SBAH 17L);
S_ZZZ988;VJJ (Svalbard);;Navicula;Navicula sp4 (SBAH);x;sp4 (SBAH);
S_ZZZ987;VJJ (Svalbard);;Navicula;Navicula sp5 (SBAJ);x;sp5 (SBAJ);
NA9926;PIRLA;;Navicula;Navicula sp6 (PIRLA);x;sp6 (PIRLA);
S_ZZZ986;VJJ (Svalbard);;Navicula;Navicula sp6 (SBAJ);x;sp6 (SBAJ);
S_ZZZ984;VJJ (Svalbard);;Navicula;Navicula sp7 (SBAP);x;sp7 (SBAP);
S_ZZZ982;VJJ (Svalbard);;Navicula;Navicula sp8 (SBAB);x;sp8 (SBAB);
S_ZZZ981;VJJ (Svalbard);;Navicula;Navicula sp9 (SBAP);x;sp9 (SBAP);
NA9885;H. Bennion;1992;Navicula;Navicula spB;x;spB;
NA9884;H. Bennion;1992;Navicula;Navicula spC;x;spC;
NA9883;H. Bennion;1992;Navicula;Navicula spD;x;spD;
NA9882;H. Bennion;1992;Navicula;Navicula spE;x;spE;
NA9881;H. Bennion;1992;Navicula;Navicula spF;x;spF;
NA9880;H. Bennion;1992;Navicula;Navicula spG;x;spG;
NA092A;(Hickie) Cleve;1894;Navicula;Navicula spicula;;spicula;
NA647A;Hust.;1945;Navicula;Navicula stankovicii;;stankovicii;
NA170A;Hust.;;Navicula;Navicula strenzkii;;strenzkii;
NA650A;Hust.;1931;Navicula;Navicula stroemii;;stroemii;
NA174A;Hust.;1942;Navicula;Navicula subadnata;;subadnata;
NA043A;Hust. ex Patr.;1945;Navicula;Navicula subatomoides;;subatomoides;
NA053A;Hust.;1934;Navicula;Navicula subcostulata;;subcostulata;
NASG01;John Anderson (PhD);;Navicula;Navicula subgenus minima;x;subgenus minima;
AF_3745;Hust.;;Navicula;Navicula subhalophila;;subhalophila;
NA075A;Grun. in Van Heurck;1880;Navicula;Navicula subhamulata;;subhamulata;
NA753A;Hust.;1950;Navicula;Navicula sublucidula;;sublucidula;
NA134A;Manguin;;Navicula;Navicula subminuscula;;subminuscula;
NA160A;Hust.;1949;Navicula;Navicula submolesta;;submolesta;
NA166A;Hust.;;Navicula;Navicula submuralis;;submuralis;
NA662A;Hust.;1930;Navicula;Navicula subocculata;;subocculata;
NA741A;Hust. in A. Schmidt et. al.;1930;Navicula;Navicula subplacentula;;subplacentula;
NA743A;Hustedt;1935;Navicula;Navicula subrhyncocephala;;subrhyncocephala;
NA114A;Hust.;1945;Navicula;Navicula subrotundata;;subrotundata;
NA033A;Cleve;1891;Navicula;Navicula subtilissima;;subtilissima;
A_ZZZ991;N. Cameron (ALPE);;Navicula;Navicula subtilissima group;x;subtilissima group;
A_ZZZ992;N. Cameron (ALPE);;Navicula;Navicula subtilissima group;x;subtilissima group;
NA669A;Hust.;1943;Navicula;Navicula suchlandtii;;suchlandtii;
AF_3751;Patrick;;Navicula;Navicula symmetrica;;symmetrica;
NA086A;Hust.;1943;Navicula;Navicula tantula;;tantula;
PS996;Christine's decision;;Navicula;Navicula tantula (agg.);x;tantula (agg.);
NA674A;Breb. ex Kütz.;1849;Navicula;Navicula tenella;;tenella;
NA675A;Hust.;1937;Navicula;Navicula tenelloides;;tenelloides;
NA676A;Hust.;1937;Navicula;Navicula tenera;;tenera;
AF_3786;Hust.;;Navicula;Navicula tenerrima;;tenerrima;
NA9980M;Hustedt;1937;Navicula;Navicula tenerrima;;tenerrima;
NA135A;Hust.;1942;Navicula;Navicula tenuicephala;;tenuicephala;
NA680A;Hust.;1937;Navicula;Navicula theinemannii;;theinemannii;
AF_3769;Hust.;;Navicula;Navicula tongatensis;;tongatensis;
NA691A;Krasske;1923;Navicula;Navicula tridentula;;tridentula;
NA095A;(O.F. Müll.) Bory;1822;Navicula;Navicula tripunctata;;tripunctata;
NA063A;Lange-Bertalot;1980;Navicula;Navicula trivialis;;trivialis;
NA001CM;Ehrenberg;1854;Navicula;Navicula tuscula (klein);x;tuscula (klein);
NA001C;Hust.;1930;Navicula;Navicula tuscula fo. minor;;tuscula;
NA001A;Ehrenb.;1840;Navicula;Navicula tuscula var. tuscula;;tuscula;tuscula
NA131A;Archibald;1966;Navicula;Navicula twymania;;twymania;
NA698A;(Berk. ex Kütz.) Van Heurck;1896;Navicula;Navicula ulvacea;;ulvacea;
NA144A;Hust.;1943;Navicula;Navicula utermoehlii;;utermoehlii;
NA076A;Krasske;1923;Navicula;Navicula variostriata;;variostriata;
NA054A;Kütz.;1844;Navicula;Navicula veneta;;veneta;
NA165A;Hust.;1957;Navicula;Navicula ventosa;;ventosa;
NA017A;Krasske;1923;Navicula;Navicula ventralis;;ventralis;
NA027A;(Kütz.) Ehrenb.;1836;Navicula;Navicula viridula;;viridula;
XXC956;EDDI Salinity Training Set;2001;Navicula;Navicula viridula (agg.);x;viridula (agg.);
XXG929;EDDI TP Training Set;2001;Navicula;Navicula viridula (agg.);x;viridula (agg.);
AF_3665;Kütz.;;Navicula;Navicula viridula + v. sclesvicencis;;viridula + v. sclesvicencis;
NA027E;Hust.;1937;Navicula;Navicula viridula var. linearis;;viridula;linearis
NA027F;(Kütz.) Cleve;1896;Navicula;Navicula viridula var. rostellata;;viridula;rostellata
NA027H;(Kütz.) Lange-Bertalot;1980;Navicula;Navicula viridula var. vulpina;;viridula;vulpina
A_na36;JG-ALPE;;Navicula;Navicula visitanda;;visitanda;
NA168A;Hust.;1930;Navicula;Navicula vitabunda;;vitabunda;
NA738A;Schimanski;1978;Navicula;Navicula vitiosa;;vitiosa;
NA733A;Hust.;1937;Navicula;Navicula vixvisibilis;;vixvisibilis;
NA078A;Kütz.;1844;Navicula;Navicula vulpina;;vulpina;
SW_NWIL;Lange-Bertalot;;Navicula;Navicula wildii;;wildii;
NA018A;(Lagerst.) A. Cleve-Euler;1934;Navicula;Navicula wittrockii;;wittrockii;
AF_3762;Hust.;;Navicula;Navicula zanoni;;zanoni;
NE003A;(Ehrenb.) Pfitz.;1871;Neidium;Neidium affine;;affine;
AF_3810;(Ehr.) Cleve;;Neidium;Neidium affine + varieties;;affine + varieties;
NE003C;(Ehrenb.) Cleve;1894;Neidium;Neidium affine var. amphirhynchus;;affine;amphirhynchus
NE003D;Reimer in Patr. & Reimer;1966;Neidium;Neidium affine var. humerus;;affine;humerus
NE003B;(Greg.) Cleve;1896;Neidium;Neidium affine var. longiceps;;affine;longiceps
NE006A;Hust.;1943;Neidium;Neidium alpinum;;alpinum;
NE036A;(Ehren) Krammer;1985;Neidium;Neidium ampliatum;;ampliatum;
NE9994M;(Ehrenberg) Krammer;1985;Neidium;Neidium ampliatum;;ampliatum;
NE016A;Reimer;1959;Neidium;Neidium apiculatum;;apiculatum;
NE008A;(Ehrenb.) Hust.;1945;Neidium;Neidium binodis;;binodis;
NE004A;(Lagerst.) Cleve;1894;Neidium;Neidium bisulcatum;;bisulcatum;
NE013A;(Ostrup) Krammer;;Neidium;Neidium densestriatum;;densestriatum;
NE007A;(Ehrenb.) Cleve;1894;Neidium;Neidium dubium fo. dubium;;dubium;
NE012A;(Ostr.) R. Ross in Hartley;1986;Neidium;Neidium glaberrimum;;glaberrimum;
NE020A;A. Mayer;1917;Neidium;Neidium hercynicum;;hercynicum;
NE005A;(Ehrenb.) Cleve;1894;Neidium;Neidium hitchcockii;;hitchcockii;
NE023A;Hust.;1921;Neidium;Neidium inconspicuum;;inconspicuum;
NE001A;(Ehrenb.) Cleve;1894;Neidium;Neidium iridis;;iridis;
AF_3802;(Ehr.) Cleve;;Neidium;Neidium iridis + v.amphigomphus;;iridis + v.amphigomphus;
NE001B;(Ehrenb.) A. Mayer;1917;Neidium;Neidium iridis var. amphigomphus;;iridis;amphigomphus
